distribution_channel,previous_cancellations,booking_changes,agent,company,days_in_waiting_list,reservation_status
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,0.0,8.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Canceled
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Canceled
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,1,11.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,89.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,99,Canceled
TA/TO,0,0,21.0,0.0,99,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Canceled
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,0,21.0,0.0,99,Check-Out
TA/TO,0,1,3.0,0.0,111,Check-Out
TA/TO,0,1,3.0,0.0,111,Check-Out
TA/TO,0,1,3.0,0.0,111,Check-Out
TA/TO,0,1,3.0,0.0,111,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Canceled
TA/TO,0,1,3.0,0.0,111,Check-Out
TA/TO,0,0,8.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,27.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,8,9.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,3.0,0.0,111,Check-Out
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,3.0,0.0,111,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,21.0,0.0,79,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,1.0,0.0,98,Canceled
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Canceled
Direct,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,4,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,1,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,21.0,0.0,91,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,15.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,4,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,3.0,0.0,85,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,159.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,159.0,0.0,0,Check-Out
TA/TO,0,0,159.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,6,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,15.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,155.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Canceled
Direct,0,0,14.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,155.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,28.0,0.0,0,No-Show
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Canceled
Direct,0,0,0.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,10.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,10.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,No-Show
Direct,0,0,14.0,0.0,0,No-Show
Direct,0,0,14.0,0.0,0,No-Show
TA/TO,0,3,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Canceled
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,7.0,0.0,0,Canceled
TA/TO,0,2,9.0,0.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
Direct,0,0,14.0,14.0,0,No-Show
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,2,0.0,45.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,15.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,7,19.0,0.0,63,Check-Out
TA/TO,0,4,19.0,0.0,63,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,0.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Canceled
TA/TO,0,2,19.0,0.0,63,Check-Out
TA/TO,0,1,9.0,0.0,0,Canceled
TA/TO,0,1,9.0,0.0,0,Canceled
